House Name,Price,Room Type,Area,Price per m2,Sun Direction,Floor Level,Furnishing,Review,Year Built,Lift,Property Quality,Residence Type,Building Structure,Building Type,Leasing Date
阳春光华 2室1厅1卫 格局方正 品质小区,1530,2室1厅1卫,105.32,145272,南,低层,简装修,6.9,1999,无,商品房,普通住宅,钢混,2023-06-04,152063\n元/平米
碧水云天东区 3室2厅2卫 客厅带阳台 两房朝南,2180,3室2厅2卫,134.52,162058,东南,底层,精装修,6.7,2003,无,商品房,普通住宅,平层,板楼,2023-07-02
一个点+北太平路甲18号院中间楼层格局通透停车位免费,898,3室2厅1卫,83.05,108128,南北,中层,精装修,5.9,2006,有,商品房,普通住宅,平层,板楼,2023-07-01
远洋开发，2000年钢混结构央产房，户型方正，可接受周期客户,800,2室1厅1卫,73.99,108123,南北,顶层,精装修,7.0,1999,无,个人产权,普通住宅,平层,板楼,2023-07-01
出售 天秀花园安和园 3室 南北 精装修,1068,3室1厅2卫,120,89000,南北,顶层,精装修,6.1,2005,无,商品房,普通住宅,平层,板楼,2023-06-30
出售 万泉新新家园 3室 南北 精装修,3100,3室2厅2卫,175.09,177052,南北,中层,精装修,7.0,2000,无,商品房,普通住宅,平层,板楼,2023-04-24
出售 润千秋佳苑 6室 南北向 精装修,1840,6室3厅3卫,223.92,82172,南北,顶层,精装修,,2004,有,商品房,普通住宅,平层,砖楼,2023-06-30
翠微中里【精装修大一居室可做两居】【单价低，低总价】,508,1室1厅1卫,53.23,95435,西南,低层,精装修,5.7,1996,无,个人产权,普通住宅,平层,板楼,2023-07-01
双榆树北里我的老业主专属委托全权代理款带正规客厅低楼层,800,2室1厅1卫,63.1,126783,南北,低层,精装修,5.6,1988,无,个人产权,普通住宅,平层,板楼,2023-06-29
出售 上第MOMA 3室 南北 精装修,1390,3室2厅2卫,147,94558,南北,高层,精装修,6.7,2022,无,商品房,普通住宅,平层,板楼,2023-07-02
西二旗铭科苑新上南北通透大一居 采光好 满五,500,1室1厅1卫,65.5,76336,南北,底层,精装修,7.0,1997,无,个人产权,普通住宅,平层,板楼,2023-07-02
西山林语（海淀捡漏房）房满五 双卫三居 业主我联 价可大谈,766,3室1厅2卫,110,69636,南北,高层,精装修,6.6,2010,有,个人产权,普通住宅,平层,板楼,2023-05-25
出售 清枫华景园 2室 西向 精装修,990,暂无,109,90826,西,高层,精装修,7.0,2021,无,个人产权,普通住宅,平层,砖楼,2023-06-02
出售 香山清琴 4室 向 简装修,3550,4室2厅4卫,368.6,96310,南,底层,简装修,7.8,2017,独栋,平层,2023-05-31,152843\n元/平米,↑9.25%,↓2.51%
出售 郦城 3室 南北 精装修,1620,3室2厅2卫,147.56,109786,南北,顶层,精装修,6.8,2022,无,商品房,普通住宅,平层,板楼,2023-05-14
出售 玲珑花园 4室 南北 精装修,2998,4室3厅3卫,303.43,98804,南北,顶层,精装修,7.1,2000,无,商品房,普通住宅,平层,板楼,2023-07-04
出售 西山美墅馆 3室 东南 精装修,4500,3室2厅4卫,293.13,153516,南,底层,精装修,6.8,2003,独栋,平层,2023-05-12,104906\n元/平米,↑4.9%,↓5.72%
出售 增光佳苑 3室 东 精装修,1690,3室2厅2卫,149.73,112870,东,中层,精装修,7.1,2022,无,商品房,普通住宅,平层,板楼,2023-07-05
出售 尚峰尚水 1室 西南向 精装修,558,1室1厅1卫,78.87,70749,西南,中层,精装修,6.7,2022,无,商品房,普通住宅,平层,板楼,2023-07-01
出售 华润橡树湾 1室 南向 精装修,585,1室1厅1卫,42.85,136523,南,中层,精装修,6.7,2013,有,商品房,普通住宅,平层,砖楼,2023-07-02
悦秀园新上满五年，高楼层，南北通透，随时签约,535,2室1厅1卫,75.81,70571,南北,顶层,简装修,7.4,2000,无,个人产权,普通住宅,平层,板楼,2023-05-26
定慧北里，南北两居，视野好，无遮挡，诚心出售,576,2室1厅1卫,60.29,95538,南北,中层,简装修,6.9,1996,无,个人产权,普通住宅,平层,板楼,2023-07-01
世纪城三期垂虹园 2室 西南 简装修,1550,2室1厅1卫,122,127049,西南,中层,简装修,8.0,2017,有,商品房,普通住宅,平层,板楼,2023-06-19
优选！颐源居+板楼三室+带车位+位置安静+玉渊潭,2288,3室2厅2卫,153,149542,南北,中层,豪华装修,6.9,2003,有,个人产权,普通住宅,平层,砖楼,2023-05-02
出售 世纪城远大园四区 4室 东南向 简装修,2050,4室1厅2卫,203,100985,东南,高层,简装修,6.4,2021,无,商品房,普通住宅,平层,砖楼,2023-05-21
出售 汤泉逸墅 5室 南 精装修,3999,5室3厅3卫,223.05,179287,南,顶层,精装修,6.7,2022,无,商品房,普通住宅,平层,板楼,2023-06-01
出售 五矿万科如园 5室 东西 豪华装修,8500,5室3厅5卫,517.08,164385,东西,顶层,豪华装修,8.2,2017,有,商品房,普通住宅,平层,板楼,2023-06-20
出售 西山华府禧园 2室 南北 精装修,1230,2室1厅1卫,95.94,128205,南北,高层,精装修,8.3,2011,有,商品房,普通住宅,平层,板楼,2023-07-02
相信为您推荐的这套房子您一定会满意，赶快行动吧，先到先得!,1520,3室3厅1卫,172,88372,南北,顶层,精装修,6.7,2022,无,商品房,普通住宅,平层,板楼,2023-05-12
出售 新兴年代 3室 南北向 精装修,1968,3室2厅2卫,186,105806,南北,低层,精装修,7.2,2022,无,商品房,普通住宅,平层,板楼,2023-06-15
出售 阳春光华橡树园 3室 南北 精装修,2500,3室1厅2卫,139.44,179289,南北,中层,精装修,6.9,2003,无,商品房,普通住宅,平层,板楼,2023-06-28
出售 世纪城远大园五区 3室 西南 简装修,2100,3室2厅2卫,173,121387,西南,低层,简装修,6.7,2017,有,商品房,普通住宅,平层,板楼,2023-04-29
出售 枫丹丽舍 5室 南北 精装修,2498,5室2厅4卫,278,89856,南北,底层,精装修,7.3,2022,无,商品房,普通住宅,平层,板楼,2023-06-01
太阳园 少有全南三居 人车分流 车位充足 小区环境如诗,2000,3室2厅2卫,137.8,145138,南,高层,精装修,6.9,2004,无,个人产权,普通住宅,平层,板楼,2023-06-18
出售 观澜国际 3室 南北向 精装修,1995,3室2厅2卫,168.69,118264,南北,高层,精装修,7.0,2004,有,商品房,普通住宅,平层,板楼,2023-07-03
精装独栋拎包住！花园1200平，6个房间，使用1000平,11500,6室3厅5卫,732,157104,南,底层,豪华装修,7.8,2012,独栋,挑高,1,,2023-06-19,152843\n元/平米
西钓鱼台嘉园 3室2厅2卫 两房朝南 品质小区,1640,2室2厅2卫,122.62,133747,南,中层,精装修,6.9,2006,无,商品房,普通住宅,平层,板楼,2023-06-12
电梯3层（价格可聊）16号线地铁口！马连洼！上地！三居,755,3室1厅1卫,75.99,99355,南北,中层,简装修,5.7,1999,有,个人产权,普通住宅,平层,板楼,2023-07-01
近金源地铁！京西豪宅！鲁艺上河村！户型南北通透！三大公园环抱,2550,3室2厅2卫,178.74,142665,南北,中层,简装修,7.1,2022,无,商品房,普通住宅,平层,板楼,2023-06-28
出售 乐府江南 3室 西南 精装修,1460,3室2厅2卫,142.7,102313,西南,顶层,精装修,7.2,2022,无,商品房,普通住宅,平层,板楼,2023-06-25
出售 世纪城三期春荫园 3室 南北 简装修,2100,3室2厅2卫,162.47,129255,南北,高层,简装修,6.5,2017,有,商品房,普通住宅,平层,板楼,2023-04-29
海淀、清河永泰园新地标南向大3居、视野好、随时看房、价格能谈,970,3室2厅1卫,140.28,69147,东南,高层,中装修,6.6,2003,有,个人产权,普通住宅,平层,板楼,2023-05-22
裕隆新村 南北3居室2卫 低楼层 有电梯 小区环境好,1188,3室1厅1卫,128.31,92588,南北,低层,简装修,7.0,2009,无,个人产权,普通住宅,平层,板楼,2023-05-08
出售 缘溪堂 3室 南北向 精装修,7000,3室2厅4卫,396.98,176331,南北,高层,精装修,6.9,2008,有,商品房,普通住宅,平层,砖楼,2023-06-16
海淀农大 出售万科西山庭院 软件园 百望山 装修好 人车分流,2100,3室2厅2卫,183,114754,南北,底层,精装修,8.0,2004,无,个人产权,普通住宅,平层,板楼,2023-06-14
公主坟颐源居 园林式小区 4室2厅2卫2阳台,1820,4室2厅2卫,159.74,113935,西北,中层,精装修,6.9,2001,无,个人产权,普通住宅,平层,板楼,2023-07-02
400万高定装修 倾心打造 复式五居 带 观景楼台 一见倾心,3180,4室2厅2卫,265,120000,南北,顶层,精装修,8.3,2011,有,个人产权,普通住宅,平层,板楼,2023-06-21
出售 西山华府禧园 1室 西北向 精装修,460,1室1厅1卫,43,106977,西北,高层,精装修,8.3,2012,有,商品房,普通住宅,平层,板楼,2023-04-30
北三环旁，小一居，小区环境好，停车方便，税费少,360,1室1厅1卫,26.5,135849,东,高层,精装修,6.3,1960,无,个人产权,普通住宅,平层,板楼,2023-07-04
出售 马连洼梅园 3室 东西 精装修,800,3室1厅1卫,100.32,79745,东西,顶层,精装修,5.7,1995,无,商品房,普通住宅,平层,板楼,2023-06-20
出售 海淀名著 3室 南北 精装修,1350,3室2厅2卫,116.07,116309,南北,低层,精装修,8.2,2017,无,商品房,普通住宅,平层,板楼,2023-06-11
出售 华润橡树湾 3室 南北向 精装修,1820,3室2厅2卫,143.85,126521,南北,中层,精装修,6.7,2010,有,商品房,普通住宅,平层,砖楼,2023-06-13
出售 橡树湾 3室 南北 精装修,2360,3室1厅2卫,145,162759,南北,中层,精装修,6.7,2013,无,个人产权,普通住宅,平层,板楼,2023-07-01
出售 保利西山林语 3室 南北 精装修,655,3室1厅1卫,96.27,68038,南北,中层,精装修,6.6,2010,有,商品房,普通住宅,平层,板楼,2023-06-29
出售 华润橡树湾 3室 西南向 精装修,1549,3室2厅2卫,100,154900,西南,顶层,精装修,6.7,2011,有,商品房,普通住宅,平层,砖楼,2023-06-13
出售 领秀新硅谷 2室 东西向 简装修,900,2室2厅1卫,83.28,108069,东西,高层,简装修,7.1,2022,无,商品房,普通住宅,平层,板楼,2023-05-26
出售 世纪城远大园五区 3室 南 精装修,1700,3室2厅2卫,125,136000,南,高层,精装修,6.7,2022,无,商品房,普通住宅,平层,砖楼,2023-06-11
出售 富力桃园C区 2室 南北向 精装修,788,2室1厅1卫,90.63,86947,南北,顶层,精装修,7.0,2021,有,商品房,普通住宅,平层,砖楼,2023-07-01
出售 世纪城时雨园 2室 东南向 简装修,1350,2室1厅1卫,105,128571,东南,低层,简装修,6.5,2017,有,商品房,普通住宅,平层,板楼,2023-05-26
出售 世纪城晴波园 3室 南北 精装修,2600,3室2厅2卫,165,157576,南北,高层,精装修,6.7,2022,无,商品房,普通住宅,平层,砖楼,2023-07-01
出售 紫竹花园 3室 南北 简装修,2600,3室2厅2卫,289.58,89785,南北,顶层,简装修,6.9,2017,有,商品房,普通住宅,平层,板楼,2023-05-18
出售 曙光花园望山园 3室 东南 简装修,1666,3室2厅2卫,180.23,92437,东南,低层,简装修,6.8,2000,无,商品房,普通住宅,平层,砖楼,2023-06-02
出售 颐源居 3室 东北向 精装修,1635,3室2厅1卫,142.11,115052,东北,高层,精装修,6.9,2000,有,商品房,普通住宅,平层,板楼,2023-06-27
出售 领秀硅谷 3室 南北向 简装修,1360,3室2厅2卫,152.6,89122,南北,中层,简装修,8.3,2022,无,商品房,普通住宅,平层,板楼,2023-07-02
出售 世纪城三期翠叠园 3室 南北 精装修,2490,3室2厅2卫,167,149102,南北,低层,精装修,6.7,2022,无,商品房,普通住宅,平层,板楼,2023-05-19
世纪城三期时雨园 2室1厅1卫 格局方正 全南户型,1310,2室1厅1卫,86.27,151849,南,低层,精装修,6.5,2004,无,商品房,普通住宅,平层,板楼,2023-06-01
出售 五矿万科如园 4室 南北向 精装修,3050,4室3厅3卫,285.69,106759,南北,低层,精装修,8.2,2015,有,商品房,普通住宅,平层,砖楼,2023-06-16
出售 兰德华庭 2室 南北向 精装修,869,2室1厅1卫,93.52,92921,南北,高层,精装修,7.0,2022,无,商品房,普通住宅,平层,板楼,2023-07-03
出售 上第MOMA 3室 西北向 简装修,1345,3室2厅2卫,151.53,88761,西北,中层,简装修,6.7,2008,无,个人产权,普通住宅,开间,板楼,2023-07-05
万泉新新家园 1室1厅1卫 格局方正 品质小区,880,1室1厅1卫,58.73,149838,东,高层,精装修,7.0,2003,无,商品房,普通住宅,平层,板楼,2023-06-01
百旺新城 电梯两居 不临街 大面宽采光好 卧室客厅都朝南,736,2室1厅1卫,83.76,87870,南,低层,简装修,6.8,2003,有,个人产权,普通住宅,平层,砖楼,2023-06-09
出售 玲珑花园 3室 南北 精装修,2270,3室2厅2卫,170.24,133341,南北,低层,精装修,7.1,2022,无,商品房,普通住宅,平层,板楼,2023-07-01
出售 康桥水郡 2室 东西向 简装修,1530,2室1厅1卫,98.77,154905,东西,低层,简装修,6.9,2016,有,商品房,普通住宅,平层,砖楼,2023-05-12
翠微中里【精装修大一居室可做两居】【单价低，低总价】,508,1室1厅1卫,53.23,95435,西南,低层,精装修,5.7,1996,无,个人产权,普通住宅,平层,板楼,2023-07-01
出售 逸成东苑 2室 南北 精装修,1239,2室2厅1卫,112.98,109665,南北,高层,精装修,6.9,2022,无,商品房,普通住宅,平层,板楼,2023-05-10
碧水云天西区 4室2厅2卫 客厅带阳台 带车库,3200,4室2厅2卫,199.85,160120,南北,中层,精装修,6.7,2004,无,商品房,普通住宅,平层,板楼,2023-07-05
出售 荷塘月舍 1室 南北 精装修,599,1室1厅1卫,56.99,105106,南北,中层,精装修,6.8,1998,有,商品房,普通住宅,平层,板楼,2023-06-30
面访业主12年次新 人车分流 中间位置 小三居 户型好。,1060,2室2厅2卫,119,89076,东西,高层,精装修,8.1,2012,无,个人产权,普通住宅,平层,板楼,2023-05-02
新增 春晖园2居 满五年 商品房 近软件园百度 联想 网易,636,2室1厅1卫,77,82597,南北,顶层,简装修,6.8,2003,无,个人产权,普通住宅,平层,板楼,2023-06-25
出售 当代城市家园 3室 南北向 精装修,1240,3室2厅1卫,134.56,92152,南北,低层,精装修,7.0,2022,无,商品房,普通住宅,平层,板楼,2023-07-02
出售 保利西山林语 3室 东南向 精装修,836,暂无,111.04,75288,东南,顶层,精装修,6.6,2010,无,商品房,普通住宅,平层,板楼,2023-07-01
出售 西山庭院 3室 南北向 简装修,1398,3室2厅2卫,132.38,105605,南北,顶层,简装修,8.0,2004,无,商品房,普通住宅,平层,板楼,2023-05-31
三建宿舍 单独防水保温 南北 全明格局精装，采光好，满五1套,658,3室1厅1卫,67.6,97337,南北,顶层,精装修,5.5,1983,无,个人产权,普通住宅,平层,板楼,2023-07-01
今日家园 3室1厅1卫 经典实用 品质小区,1050,3室1厅1卫,119.57,87815,西北,高层,精装修,6.8,2001,无,经济适用房,普通住宅,平层,板楼,2023-05-24
出售 西山美墅馆公寓 3室 东南向 精装修,1500,3室2厅2卫,89.86,166926,东南,顶层,精装修,6.7,2016,有,商品房,普通住宅,平层,砖楼,2023-05-24
出售 浅水湾 5室 南北 精装修,3600,5室2厅4卫,292,123288,南北,底层,精装修,7.1,2004,无,商品房,普通住宅,平层,板楼,2023-06-16
出售 颐源居 6室 南北 精装修,4100,6室3厅3卫,341.48,120066,南北,底层,精装修,6.9,2003,有,商品房,普通住宅,平层,板楼,2023-05-31
电梯双卫大两居、轻松变三居，86.86%，瞰西山观景房,820,2室2厅2卫,133.23,61548,西,中层,精装修,6.6,2003,无,个人产权,普通住宅,平层,板楼,2023-06-24
出售 农大绿苑 3室 南北向 简装修,810,3室2厅1卫,99.3,81571,南北,中层,简装修,6.7,2017,有,商品房,普通住宅,平层,板楼,2023-06-20
中间楼层带电梯，4/12号线地铁口，老业主诚意卖，价格可优惠,696,2室1厅1卫,60.2,115615,西南,中层,精装修,6.0,1985,无,个人产权,普通住宅,平层,板楼,2023-05-27
阳春光华 3室2厅2卫 格局方正 经典实用,2100,3室2厅2卫,143.85,145985,西南,低层,精装修,6.9,1999,无,商品房,普通住宅,平层,板楼,2023-06-27
五棵松金沟河2号院新上3室1厅,561,3室1厅1卫,71,79014,东西,中层,精装修,5.8,1987,无,个人产权,普通住宅,平层,板楼,2023-07-03
（面谈过业主）中间位置，直观水系，,1888,暂无,195.73,96459,西南,中层,简装修,7.1,2008,无,个人产权,普通住宅,平层,板楼,2023-06-25
出售 领秀硅谷 3室 南北 精装修,1299,3室2厅2卫,153.04,84880,南北,高层,精装修,8.3,2008,有,商品房,普通住宅,平层,板楼,2023-06-20
出售 龙湖唐宁ONE 3室 东西 精装修,2790,3室2厅2卫,186,150000,东西,顶层,精装修,7.9,2022,有,商品房,普通住宅,平层,板楼,2023-07-05
海淀 田村 6号线 海澜中苑 2室1厅1卫,496,2室1厅1卫,75,66133,南北,高层,精装修,6.7,2005,无,经济适用房,普通住宅,平层,板楼,2023-06-02
西钓鱼台嘉园 豪华装修保养好 落地窗采光好无遮挡 价格可聊,4150,4室2厅3卫,251.78,164826,南北,中层,豪华装修,6.9,2021,有,商品房,普通住宅,平层,板楼,2023-07-03
出售 西山壹号院 4室 南北向 毛坯,3930,4室3厅4卫,438.35,89654,南北,底层,毛坯,8.3,2012,有,商品房,普通住宅,平层,板楼,2023-05-19
颐源居 三期 直通地库 装修保养好 自住,945,2室1厅1卫,74,127703,西南,低层,精装修,6.9,无,个人产权,普通住宅,平层,板楼,2023-07-01,127784\n元/平米
涧桥泊屋馆 2室2厅2卫 格局方正 品质小区,1950,2室2厅2卫,114.9,169713,东西,中层,精装修,6.7,2002,无,商品房,普通住宅,平层,板楼,2023-06-27
区域主推！观景三居 品质必看 百米楼间距 南向观公园 低密区,2580,3室2厅2卫,166.87,154611,南北,低层,简装修,6.8,2004,有,个人产权,普通住宅,平层,板楼,2023-06-01
